date,AIR,ACA,ATO,RMS,SAF,AI,CA,FP,OR,AC,EN,SAN,CS,BN,RI,MC,SW,ML,HO,KER,UG,EL,SU,VIE,SGO,CAP,DG,VIV,PUB,DSY,GLE,BNP,RNO,ORA,ENGI,LR,URW,FTI,MT,STM
2017-02-24,65.0395,9.2002,77.8416,404.6448,62.8454,86.1924,20.2701,40.8562,166.5759,34.5079,31.2694,71.446,18.944000000000006,57.7,102.438,180.3388,94.211,97.0876,84.1853,202.2414,16.4638,103.9592,58.6058,13.2418,40.2668,77.0722,61.8609,15.3329,56.4968,75.219238,34.0159,46.298,72.2723,12.5358,9.7349,50.4945,180.7153,28.8059,24.4919,13.5485
2017-03-03,67.7229,10.0041,79.1652,408.6028,65.8197,86.7409,20.8876,41.1472,167.4298,34.5171,32.6314,74.1148,20.1475,57.5894,102.8651,183.7905,96.3199,97.042,86.6511,204.8394,17.5014,104.1026,59.7682,14.2355,41.9004,79.9951,64.1616,15.5443,56.6404,75.032326,37.8748,50.2183,75.2093,12.4966,11.0965,50.4567,181.2153,29.6261,24.8285,14.0939
2017-03-10,66.6667,10.3733,80.0237,419.3041,66.2515,86.319,19.7259,40.4539,168.2838,35.2622,33.2095,72.9178,20.4163,57.875,102.4855,185.7291,96.1365,96.7231,84.0153,207.3049,17.7034,106.9227,59.7316,14.056,41.8595,78.8812,64.4732,16.2771,55.9402,75.179886,39.2049,52.3774,72.9268,12.8357,10.8927,50.0782,177.7152,27.9431,23.2902,13.5772
2017-03-17,66.6191,10.0944,79.7,426.145,65.3496,89.0191,19.9591,40.5352,168.3787,35.0632,33.6431,73.2459,20.3694,58.2157,104.3834,190.552,96.4574,98.8644,84.3176,211.4881,17.3958,107.4962,61.5073,14.1829,42.4222,80.2808,65.7198,16.0939,56.5596,76.124306,38.6794,51.0396,67.7418,12.9139,10.8233,51.2421,183.4654,27.4975,25.1504,13.8978
2017-03-24,66.6286,10.0739,80.9896,425.412,66.7792,89.6098,19.8585,40.067,168.7583,34.9475,33.6781,73.4764,20.1005,58.5841,102.5329,190.1737,98.062,101.9169,84.9317,209.1979,16.9137,108.5478,61.608,14.6995,42.3269,80.6045,68.1579,16.1268,55.7157,78.141052,38.8477,51.192,69.6367,12.7357,10.91,52.0748,185.5905,27.5449,23.5825,14.2052
2017-03-31,67.8752,10.4184,82.9571,434.0122,67.1917,90.3691,20.2152,41.1119,170.9407,36.1414,33.4197,75.028,20.7023,58.7223,105.2374,194.6656,101.0877,103.7393,85.6497,213.5138,17.3315,108.8824,62.8161,15.3736,43.6837,82.4135,68.10300000000001,17.1227,58.813,79.823296,39.0407,52.86,70.1362,12.6618,11.5171,53.4848,186.8699,29.0051,23.2843,13.7681
2017-04-07,68.9885,10.3117,82.7782,443.3453,69.8783,92.1833,19.2411,42.4861,171.4626,36.9836,33.63,75.0546,20.2115,59.0999,106.044,197.8809,102.2797,102.8281,86.9062,221.2189,16.5878,107.4962,63.4752,15.2291,43.2798,83.8416,68.3229,16.9817,57.9871,80.718536,38.195,51.5646,68.0346,12.4358,11.6645,53.8539,190.6226,30.1856,22.8355,14.0995
2017-04-13,67.8752,9.7663,82.0985,448.8669,69.8495,90.7067,19.3828,41.6451,171.7947,36.4052,32.7278,75.6575,19.8445,59.192,108.4638,197.2662,104.1135,102.008,87.0951,220.8228,16.1378,109.7905,62.5873,14.9621,41.9321,82.3087,67.6905,16.9113,58.1397,80.944801,35.7195,49.3631,67.1733,12.300999999999998,11.4174,53.5511,191.1344,29.408,21.0551,13.3213
2017-04-21,69.4173,10.1969,81.6,447.3521,70.7418,89.2301,19.0444,40.3011,171.5575,37.1502,32.6752,73.0242,20.0536,57.2395,109.1281,198.1523,102.9674,105.7895,87.7092,217.9169,16.5464,107.783,64.6193,15.4568,41.9231,83.0228,67.2138,16.5918,58.3552,81.023499,38.002,52.496,69.3007,12.1793,11.0878,54.1567,187.33900000000003,27.9478,21.0817,13.1147
2017-04-28,71.9973,11.1977,86.0693,429.2235,72.939,93.322,19.7807,40.8994,176.64,38.7282,33.8051,76.7924,20.9199,59.1091,108.9857,216.9236,107.0017,109.2976,91.1858,250.5886,17.6621,113.7099,66.3583,15.9932,44.9678,87.4976,72.9521,17.1133,59.4953,80.600487,41.2246,54.8498,73.7365,12.3445,11.2309,56.2386,192.2858,26.17,21.3858,14.2677
2017-05-05,73.5977,11.8786,90.6841,438.7521,74.9635,97.1618,19.8814,41.6191,182.1464,38.9087,35.1988,79.5233,22.3427,61.4689,113.2085,228.0331,108.698,110.0265,93.302,261.3973,17.887,114.9526,68.1889,17.2221,47.4454,91.61,74.2598,18.0066,58.6155,82.046631,42.5958,57.4746,73.5987,13.04,11.9941,58.4245,195.8253,27.5449,21.2736,14.4598
2017-05-12,72.2204,11.7187,90.4694,432.986,73.908,96.4443,20.8098,41.6017,183.5954,38.8161,35.0709,82.2365,21.659,63.4639,115.2013,221.7122,109.3856,111.12,92.7824,259.571,17.8136,114.857,65.968,17.52,45.6212,91.7345,73.3538,18.4917,60.35,82.21386700000001,40.8018,56.3569,76.0276,13.3225,11.9681,58.3583,201.9662,27.0281,19.6319,14.5751
2017-05-19,71.5415,11.7433,88.1441,428.2462,73.2652,95.8903,20.9104,41.9659,180.7456,39.2671,34.3768,80.9387,21.2613,62.2631,113.1136,219.4136,109.2481,108.2497,92.4518,258.7244,17.4699,114.9442,64.4623,17.7356,45.7664,89.2114,71.5977,18.194000000000006,59.2888,80.81691,41.0686,55.6034,74.3825,13.2921,12.1261,57.8189,195.9959,27.0139,19.7874,14.0995
2017-05-26,71.6773,11.8951,89.6276,430.2985,76.3451,96.0207,21.1483,41.1292,182.6777,40.1546,34.5321,80.3526,21.1853,62.925,114.0625,217.7855,110.8068,108.1468,93.7366,262.6897,16.905,116.1541,64.8952,18.2033,45.4216,89.7148,71.9246,18.8087,60.1238,80.964478,40.5144,56.213,72.9268,13.6746,11.9102,57.904,197.8723,24.6529,19.6349,14.138
2017-06-02,73.3261,11.8206,95.0497,439.2406,76.5466,96.1502,21.4089,40.5786,186.3486,41.1514,35.0527,81.3875,21.3462,63.6531,116.2451,221.6643,113.0074,109.2245,94.821,267.1899,16.8626,115.3798,65.5163,17.7586,45.3762,90.8669,72.9428,19.1354,61.3268,82.331924,40.6604,55.9585,73.392,13.5181,12.1441,58.2368,201.4118,24.5296,18.5276,14.1524
2017-06-09,73.1418,12.2148,95.1589,431.7397,75.9901,95.0251,21.162,40.1524,183.5954,39.4522,35.0116,78.8873,21.4713,63.2654,114.8217,218.2644,110.4401,110.5834,93.9316,263.4921,16.938,114.4602,64.8576,17.6669,45.349,89.9665,72.868,19.2602,60.38399999999999,82.460449,41.2621,56.9382,72.4445,13.2747,12.5309,58.4477,199.1942,23.8754,18.6999,14.7192
2017-06-16,72.6763,11.8719,91.811,431.5433,76.9592,95.0251,20.6223,39.3748,184.5132,39.4427,35.4819,77.8983,21.6501,63.7571,116.8619,220.946,110.5776,113.3011,95.0887,266.8333,16.9756,116.8801,63.5683,17.6439,44.8183,89.07,74.3439,19.7501,62.1006,81.35147099999999,39.9641,54.7669,71.4454,13.1542,12.6074,58.9654,197.8723,23.1358,17.5828,13.0186
2017-06-23,73.4231,11.8591,92.7208,430.4137,79.3248,96.4967,20.7764,38.7597,181.7117,39.2623,35.6874,80.4717,21.3775,63.8043,115.5809,221.8558,107.4143,111.6611,94.0368,273.8732,17.1027,114.4602,66.0245,17.511,44.8788,90.6442,73.7648,19.7838,62.0452,82.123787,39.616,54.2815,72.012,12.8283,12.5174,59.3009,198.5972,22.7138,18.5572,12.8841
2017-06-30,69.8344,12.0734,89.4456,424.9623,77.7929,93.6403,20.9086,38.0347,176.2052,38.9633,33.7192,76.7077,21.4043,62.2253,111.2632,209.0703,103.7926,109.0839,90.1253,265.7192,16.4437,107.8298,63.3048,16.9653,43.5521,87.5947,69.8042,18.7223,60.2733,77.71758299999999,40.4971,55.6584,70.982,12.3998,11.8877,58.7161,188.1919,22.5147,19.5463,12.1314
2017-07-07,71.8712,12.5963,89.664,436.0124,78.58,92.9481,20.0873,37.3098,173.2588,38.1991,33.5092,76.6162,22.3427,62.0078,110.8182,207.2506,95.403,111.5205,90.1349,267.5466,17.3052,108.7977,63.4271,17.3367,43.864,87.7786,69.0196,18.7799,58.5659,77.172997,42.4871,57.8296,72.7733,12.5025,11.7798,58.7353,186.4881,22.0738,19.7628,12.6959
2017-07-14,72.3174,12.5577,91.1923,443.9194,80.8857,94.6789,20.5452,38.0787,177.8958,39.7702,34.6554,77.4587,22.5348,62.3482,112.54,210.459,92.9732,114.9411,91.665,272.7591,17.9454,111.024,64.6317,17.7907,44.4552,90.1892,72.7559,19.0345,58.1414,77.836403,42.1046,58.5181,74.708,12.7614,11.9777,59.6652,188.0163,23.1358,21.5984,13.3763
2017-07-21,69.2234,12.3348,89.7731,428.1055,78.5782,91.7797,19.8136,37.5339,174.7562,38.688,33.427,74.6563,21.9495,61.1285,110.5312,209.9801,92.0563,109.9742,89.6663,273.2049,17.324,110.4432,61.6297,17.5339,43.4078,89.6568,71.1026,18.8136,60.0056,77.390831,40.9183,56.1703,72.6211,12.6989,12.2071,57.8054,188.06,22.8229,21.249,13.5742
2017-07-28,70.203,12.8106,93.1574,421.0825,77.7154,90.8709,19.5163,37.7755,170.0709,37.5441,33.1941,74.7204,22.4723,60.183,112.7792,204.138,92.0105,107.5845,90.374,261.4864,17.2534,108.0234,63.0131,17.1258,44.1387,89.5696,70.3647,19.0489,59.6088,82.24260699999999,42.9427,58.3416,68.8951,12.7882,12.27,58.6107,186.4008,23.4439,21.6771,13.7431
2017-08-04,71.1147,12.832,93.3393,432.8202,79.2763,91.6932,19.5399,38.5927,170.5539,38.5361,34.3997,74.7388,22.7627,63.3978,114.6445,212.518,91.8271,109.3651,90.9191,271.6451,17.0368,103.5708,64.7446,17.4789,44.9207,89.163,71.9713,19.462,58.5198,83.311981,42.8353,60.1245,67.7755,12.9042,12.4544,57.4987,187.0557,22.1307,21.8149,14.0519
2017-08-11,68.622,12.9306,90.7557,424.9623,77.7929,89.0103,19.2567,37.5646,167.7041,37.079,33.7055,73.8138,21.9539,61.3838,110.9617,205.383,89.8741,108.8028,89.9723,267.6798,16.825,101.6349,62.5237,17.3321,42.8446,86.2974,70.6543,18.2276,57.0985,80.895988,40.5873,57.9797,66.835,12.556,12.1981,56.3483,181.7724,21.2631,21.5442,13.4825
2017-08-18,69.3494,13.1449,92.6479,431.396,80.4591,89.1834,19.2425,37.4768,169.44299999999996,37.1122,34.5595,75.334,22.1461,62.5846,112.1574,208.4956,89.8558,107.3971,89.2742,274.0515,17.0086,101.2477,63.6342,17.864,43.1146,89.2211,71.5229,18.1988,56.7848,81.945564,41.2793,58.2445,67.7128,12.6989,12.7288,57.0385,186.7064,20.7369,21.8493,13.6852
2017-08-25,68.7287,12.7849,92.3932,432.6237,80.905,89.2267,18.6195,38.0699,172.003,37.041,34.249,75.1875,22.155,63.0668,111.6313,207.8252,89.6724,107.7719,89.1403,278.8183,16.9568,101.6833,63.5213,17.9053,42.7794,89.5599,71.4576,18.6166,54.1361,81.628716,40.338,56.6822,67.471,12.6319,12.8907,56.9331,185.2655,20.4998,21.9527,13.9313
2017-09-01,69.1555,12.7592,94.431,439.9414,79.7319,89.0968,15.7027,38.4917,171.9064,37.0837,35.4545,75.7461,21.8914,62.2348,108.379,212.3744,90.6076,108.2873,88.863,284.9665,17.1216,103.0868,64.5188,18.1208,43.4544,90.47,73.195,19.4812,51.9027,83.03474399999999,40.7378,56.797,66.8529,12.7257,12.6838,56.1182,184.3049,20.9218,22.6367,14.2208
2017-09-08,68.3795,12.562,92.8663,429.4806,78.8788,89.3997,15.8584,38.6542,172.5343,38.0377,35.2399,75.2882,21.4088,63.776,110.4356,210.6505,92.3314,109.51,88.8821,287.907,16.9662,106.0875,65.4692,18.3088,43.6778,91.9996,73.8301,19.1546,51.6351,83.925888,39.81800000000001,55.5966,69.0742,12.3284,13.2685,55.8786,185.6585,20.424,21.9281,15.0267
2017-09-15,69.8344,13.042,93.776,410.4253,82.4078,91.6498,15.849,39.4758,172.8241,38.1991,35.0664,74.51899999999998,21.9405,63.5585,110.1008,220.2756,91.6896,112.4576,90.7278,294.3227,17.7853,102.6996,67.2855,18.0933,45.726000000000006,96.5207,74.9604,20.1536,52.9917,84.331841,41.4899,58.2445,71.8777,12.4043,12.9537,56.6838,181.9034,21.2394,22.0954,15.5092
2017-09-22,75.0138,12.9991,93.9579,416.6625,82.3884,94.9818,15.6177,40.3633,174.8045,38.9206,35.6646,77.0374,22.3025,63.0668,110.3399,220.6587,94.8987,116.3468,89.2742,298.4662,18.4397,100.5217,67.9442,17.7723,46.3172,95.843,74.895,19.9279,53.5916,84.846725,42.0401,59.4007,73.0062,12.3016,12.9447,57.3645,179.0216,21.4053,21.3129,15.858
2017-09-29,77.9915,13.1835,95.5228,418.9707,83.8039,97.6648,16.1369,40.4791,173.79,39.9031,36.6692,76.9367,22.87,62.7548,111.9661,223.5797,96.7325,115.7377,91.5981,300.3377,18.9717,101.3929,69.2899,17.9282,46.941,95.9979,75.1005,20.5763,54.5329,84.747711,42.5817,60.2392,74.4393,12.373,12.93,58.5532,179.6766,22.2018,21.4803,15.858
2017-10-06,78.8256,13.2992,97.0151,416.6625,84.2789,90.2219,16.0567,40.5771,174.6113,40.7147,36.4318,78.9972,23.1828,64.5986,114.1662,220.6587,95.3113,114.1445,91.0052,300.8727,19.4989,101.6349,69.8169,18.0704,45.8238,96.4238,74.6335,20.3265,55.1144,86.371574,42.0444,60.3716,77.0457,12.3507,12.8727,58.8695,179.7202,22.0643,22.4103,16.2842
2017-10-13,74.878,12.6692,96.5051,423.931,83.2125,90.3517,16.203,40.7775,182.0981,40.9283,36.7423,76.5612,22.62,65.1375,116.4141,231.5767,95.7697,114.6131,91.5312,318.4268,19.0846,98.6342,68.8382,18.2125,46.7362,97.5372,75.278,20.4178,55.5481,88.124153,40.6776,58.2974,75.8186,12.3463,13.3039,58.9366,181.8161,21.3864,24.241,16.3908
2017-10-20,78.2921,12.9949,95.268,420.9843,83.7069,90.8277,16.8685,40.9378,179.2483,39.4759,36.9843,76.7535,22.7672,66.4613,122.3926,227.6021,95.6322,113.4885,88.7482,320.0749,19.0234,97.8115,68.9229,18.4097,47.0713,96.1721,75.7357,19.9951,53.3332,85.727974,41.7951,60.0627,74.7886,12.1856,13.2025,59.1092,180.6808,19.8361,24.7773,16.3472
2017-10-27,83.9565,13.0678,97.2333,434.5882,88.4381,94.5058,16.3682,42.1047,183.7403,40.5201,37.3542,75.3523,23.0174,66.1871,122.4883,243.213,99.5749,118.7365,86.1948,352.288,19.0658,103.8612,70.3063,18.5885,47.3413,99.8122,77.4824,19.7453,50.6292,89.332146,41.7951,60.4599,75.9619,12.4534,13.3685,60.0582,185.9205,22.0549,24.6149,19.2969
2017-11-03,84.5481,12.6863,95.2316,438.3206,88.5544,96.4529,16.4484,43.178,186.0588,40.5343,38.062,72.3668,22.7672,66.6882,123.4449,247.2354,100.6751,119.2051,86.0131,360.3077,19.4048,104.5387,70.5227,18.7765,46.387,100.3931,80.1726,20.8837,50.9429,90.34210999999999,39.285,58.0415,80.6105,12.7569,13.4929,61.5441,188.6713,23.2922,25.0923,20.3238
2017-11-10,81.2019,12.1634,91.9565,436.8964,84.3468,92.2989,16.5334,42.7995,179.8762,39.3003,36.99800000000001,70.9107,22.5348,65.2037,122.0578,237.9934,97.5118,112.4576,85.5923,345.6488,17.8089,102.0221,67.2384,19.29,45.2279,97.0047,78.76,20.0527,50.4261,88.718246,37.5958,57.1589,76.571,12.7346,13.5851,59.205,191.1165,23.6241,24.7429,19.8346
2017-11-17,82.32700000000001,12.0434,91.3015,434.6373,84.5504,90.9576,15.6272,41.2273,179.1033,39.5234,38.8109,69.0791,22.4678,65.1659,122.584,236.1737,96.6408,110.0679,84.1578,343.8224,17.5217,103.1836,66.6361,19.2258,44.525,96.5691,79.9099,21.7194,49.8447,88.708344,37.209,55.7378,76.1052,12.5962,13.1887,59.5885,190.5488,21.5618,23.2863,19.7135
2017-11-24,83.2193,12.1077,92.5388,435.7177,84.1529,91.9961,15.8207,42.1759,180.8422,39.6942,39.3909,70.929,22.6555,66.934,125.0729,239.0469,97.4202,110.4428,84.04299999999998,348.8567,17.0604,104.7323,67.5207,19.2946,45.32100000000001,98.118,81.5955,22.3582,50.3615,90.500534,37.4067,56.1703,76.9113,12.7346,13.327,59.6939,190.6362,21.4426,24.3689,19.946
2017-12-01,82.7441,12.0263,90.2098,428.6948,85.0739,89.3132,16.8449,42.216,178.3306,40.2306,38.9707,68.5204,22.5482,65.9885,124.4458,233.0133,100.2167,113.6759,81.327,333.2631,15.9117,104.2483,66.8055,19.3313,43.5801,93.5776,79.9664,21.1815,50.9153,88.91629,36.07,55.473,74.5199,12.8997,13.5436,59.5693,187.3614,23.2116,25.107,17.8002
2017-12-08,85.1301,12.5749,91.1196,432.1817,86.3537,93.3375,16.7174,41.8865,182.0015,40.8951,40.569,67.0185,22.584,67.0759,127.3399,238.4851,103.0591,116.8154,82.3502,343.7333,15.9211,110.6852,66.9749,19.5605,44.4273,94.8361,82.6407,21.3207,52.5211,88.668747,37.7506,57.40600000000001,75.6037,13.2985,13.6589,60.4608,196.0505,22.0195,26.0371,17.7276
2017-12-15,82.6859,12.1248,93.5941,431.9853,83.4839,93.8135,16.1511,41.4277,180.8905,40.0217,39.7242,67.3574,22.5885,67.3217,124.5423,236.3161,101.9129,113.0199,82.956,346.4954,16.1895,108.85,67.0126,19.1891,43.757,93.9552,81.9533,21.5369,53.1209,88.193466,37.1316,55.5348,75.1021,13.3167,13.4054,60.7005,185.1782,22.3199,25.7173,17.7324
2017-12-22,82.0069,12.0006,88.9726,440.4324,85.3648,92.2124,16.557000000000002,41.9412,180.4558,39.7702,40.021,66.4416,22.4991,66.7544,126.1823,240.5094,102.784,114.1914,86.2346,348.6784,16.0953,111.5564,68.0571,19.7027,43.2449,96.3464,80.9175,21.8683,52.4103,88.262772,37.3551,55.5613,75.3977,13.2985,13.4284,61.6879,183.9556,24.89,27.0361,18.0677
2017-12-29,80.5035,11.8291,88.3176,438.3206,83.29,90.9143,17.0289,41.5576,178.6686,40.8191,39.5553,65.8005,22.1059,66.1398,127.2917,236.5571,102.7382,112.0359,86.4173,350.1941,15.9635,111.266,66.6832,19.5101,42.81,95.7365,80.183,21.5369,52.2811,87.71818499999999,37.007,54.9435,75.1558,13.1486,13.2164,61.5345,183.388,24.6516,26.6867,17.6936
